PCA1,PCA2,PCA3,Target
-1.4137259509064437,-0.5476405284669579,-0.011938430125786811,0
-1.9222676322308547,-0.8338423500160943,-0.48324218973038946,0
-1.8268737089878397,-0.8541096248122737,-0.45085117263735786,0
-1.8993845149637365,-0.8129148413015055,-0.45769108849400175,0
-2.7972471616977024,-0.5482743292511292,-0.8199342183485036,0
-2.241740261875094,-0.6846765345727616,-0.5848992339765365,0
-2.1762373220761155,-0.40179956172897774,-0.3505082225893771,0
-2.1800674751298,-0.5999736910861917,-0.49045144031243865,0
-2.3419412689418895,-0.7021274762849007,-0.6443967509051423,0
-1.6173057785769316,-0.7800092490883035,-0.30863124702203437,0
-1.8841195397626391,-0.6326926781504988,-0.364201413573441,0
-1.5775444873993918,-0.8710371322201587,-0.3333060458961,0
-2.5605389796366653,-0.6850825804441522,-0.7659078015388485,0
-2.3865740374638493,-0.7090039303604004,-0.6477467311272697,0
-2.6295651569209597,-0.6253702178389481,-0.7172287065691247,0
-1.3774739365328343,-0.8563125384255986,-0.21635138295610545,0
-1.670615685835195,-0.8508463425318419,-0.3605706724372198,0
-1.1274901621765239,-0.8248916924784274,-0.041267819239634386,0
-1.649197742755061,-0.7783218033267119,-0.3150440138877955,0
-1.758159684208818,-0.6875647703832435,-0.30919532535826966,0
-2.4588516894358756,-0.6506872828092869,-0.6481752680499137,0
-2.441604327818777,-0.37189144707978317,-0.43392073513699564,0
-2.5401717032987747,0.7873799017272203,0.10266612583581154,0
-2.1032642652799076,-0.10363346183360692,-0.21124961355907415,0
-2.7887957035091477,-0.14385717760411723,-0.5831837717528467,0
-2.170753414840753,0.1760943114893413,-0.014948814759237053,0
-2.128581679809723,-0.4820168041869971,-0.4344039138434941,0
-1.6418039873733123,-0.8443632502652133,-0.41647663516581956,0
-1.7844937216297139,-0.3424579933833671,-0.19151142460822476,0
-1.686336713922846,-0.8492480584506338,-0.44927605521521424,0
-1.8518120930477804,-0.7824462105773496,-0.49305114706804193,0
-2.3350975555189892,-0.7453380914229779,-0.7492940317511725,0
-1.9866947477960382,-0.49379866318566257,-0.3906451956999275,0
-2.136234721789996,-0.7745667850421298,-0.6614911940114658,0
-1.89504677655698,-0.7262646159285515,-0.52230831366034,0
-1.8402342841484087,0.21883253495433985,0.12593271798529704,0
-1.0692903733171142,-0.8052682523655158,-0.1362825224635233,0
-1.2732203251536705,-0.7259413768948534,-0.09530506439945517,0
-1.2559038505119595,-0.8517229751839968,-0.1533258217343722,0
-2.055742703026194,-0.8115013141833795,-0.5734089099402037,0
-1.875530700338115,-0.8342092957381692,-0.4997788877885908,0
-1.8408239224055027,1.6492744382122395,1.137426084786811,0
-1.5431664411053034,1.1128366482018117,-0.04644138945185859,0
-1.8359186637852092,-0.8496740536549533,-0.48300007969475467,0
-1.7378500246645883,0.35840229651475647,0.36044635279463694,0
-1.3722292846464998,1.939732107378434,-0.4018251561906856,0
-1.4404700604104859,1.7132235559447164,-1.0439718548474728,0
-1.2779282467409359,-0.14084928384849293,0.4738262383256811,0
